State,City,Population,Black,American Indian/Alaskan Native,Asian,Native Hawaiian / Pacific Islander,Hispanic/Latino,White,Other,Two or More
 New York,Smallwood,269.0,0.0,0.0,20.0,0.0,40.0,209.0,0.0,0.0
 New York,Smithville Flats,480.0,20.0,0.0,0.0,14.0,0.0,400.0,0.0,46.0
 New York,Smyrna village,236.0,0.0,0.0,0.0,0.0,0.0,236.0,0.0,0.0
 New York,Sodus village,2374.0,324.0,21.0,11.0,0.0,280.0,1776.0,45.0,74.0
 New York,Sodus Point village,981.0,34.0,1.0,2.0,0.0,10.0,897.0,0.0,37.0
 New York,Solvay village,6490.0,34.0,59.0,99.0,0.0,507.0,5587.0,16.0,300.0
 New York,Sound Beach,8071.0,11.0,0.0,116.0,0.0,968.0,6939.0,98.0,37.0
 New York,Smithtown,25974.0,259.0,0.0,1172.0,0.0,1353.0,22962.0,345.0,273.0
 New York,Huntington Station,34088.0,3232.0,26.0,981.0,0.0,12864.0,16494.0,7158.0,692.0
 New York,Huntington Bay village,1509.0,0.0,0.0,41.0,0.0,13.0,1437.0,0.0,18.0
 New York,Huntington,17917.0,260.0,0.0,339.0,0.0,1352.0,15892.0,314.0,258.0
 New York,Seneca Knolls,2393.0,23.0,0.0,0.0,0.0,91.0,2237.0,0.0,42.0
 New York,Setauket-East Setauket,14346.0,289.0,11.0,1244.0,0.0,627.0,11888.0,86.0,344.0
 New York,Hartwick,577.0,0.0,0.0,0.0,0.0,0.0,575.0,0.0,2.0
 New York,Hastings-on-Hudson village,7951.0,336.0,0.0,251.0,0.0,490.0,6700.0,88.0,170.0
 New York,Hauppauge,20616.0,749.0,23.0,772.0,10.0,1481.0,17441.0,403.0,173.0
 New York,Haverstraw village,12094.0,2007.0,75.0,157.0,0.0,7814.0,2529.0,3906.0,338.0
 New York,Seneca Falls,6493.0,81.0,0.0,86.0,12.0,119.0,6040.0,3.0,170.0
 New York,Haviland,3470.0,193.0,0.0,0.0,0.0,266.0,3001.0,160.0,4.0
 New York,Head of the Harbor village,1330.0,0.0,0.0,48.0,0.0,57.0,1198.0,21.0,6.0
 New York,Hemlock,401.0,0.0,0.0,0.0,0.0,0.0,401.0,0.0,0.0
 New York,Hempstead village,55105.0,26574.0,43.0,913.0,0.0,23847.0,3350.0,16096.0,2263.0
 New York,Henderson,170.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0
 New York,Heritage Hills,4024.0,18.0,39.0,34.0,0.0,184.0,3749.0,30.0,0.0
 New York,Herkimer village,7731.0,199.0,3.0,98.0,0.0,173.0,7115.0,58.0,140.0
 New York,Hawthorne,4583.0,52.0,0.0,196.0,0.0,383.0,3929.0,168.0,13.0
 New York,Hermon village,404.0,7.0,0.0,0.0,1.0,11.0,377.0,0.0,11.0
 New York,Selden,20123.0,718.0,42.0,871.0,0.0,4102.0,14301.0,354.0,234.0
 New York,Seaford,15656.0,1.0,15.0,167.0,0.0,900.0,14442.0,27.0,235.0
 New York,Scarsdale village,17621.0,133.0,0.0,2388.0,0.0,773.0,13958.0,67.0,403.0
 New York,Schaghticoke village,564.0,0.0,6.0,0.0,0.0,10.0,548.0,3.0,0.0
 New York,Schenectady,65735.0,13934.0,312.0,3931.0,0.0,7192.0,36108.0,4625.0,3562.0
 New York,Schenevus,537.0,0.0,0.0,0.0,0.0,0.0,537.0,0.0,0.0
 New York,Schoharie village,859.0,40.0,0.0,0.0,0.0,30.0,786.0,11.0,0.0
 New York,Schroon Lake,474.0,0.0,2.0,9.0,0.0,32.0,431.0,21.0,0.0
 New York,Searingtown,4765.0,55.0,10.0,2095.0,0.0,74.0,2430.0,51.0,94.0
 New York,Schuylerville village,1621.0,94.0,3.0,5.0,0.0,30.0,1459.0,0.0,33.0
 New York,Scotchtown,9061.0,2279.0,206.0,541.0,0.0,2128.0,3902.0,674.0,375.0
 New York,Scotia village,7744.0,255.0,0.0,42.0,0.0,214.0,7143.0,19.0,217.0
 New York,Scottsburg,116.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0
 New York,Scotts Corners,563.0,0.0,0.0,0.0,0.0,25.0,538.0,0.0,0.0
 New York,Scottsville village,2616.0,318.0,0.0,38.0,0.0,140.0,2106.0,13.0,95.0
 New York,Sea Cliff village,5025.0,155.0,0.0,80.0,0.0,237.0,4437.0,106.0,101.0
 New York,Scio,508.0,0.0,0.0,0.0,0.0,8.0,500.0,0.0,0.0
 New York,Herricks,4370.0,27.0,25.0,1828.0,0.0,285.0,2004.0,92.0,122.0
 New York,Herrings village,78.0,1.0,0.0,0.0,0.0,10.0,67.0,1.0,0.0
 New York,Heuvelton village,798.0,9.0,5.0,0.0,0.0,12.0,770.0,2.0,5.0
 New York,Homer village,3224.0,58.0,0.0,83.0,0.0,126.0,2876.0,58.0,149.0
 New York,Honeoye,655.0,0.0,23.0,0.0,0.0,99.0,533.0,0.0,0.0
 New York,Honeoye Falls village,2720.0,24.0,16.0,0.0,0.0,26.0,2627.0,0.0,34.0
 New York,Hoosick Falls village,3453.0,33.0,0.0,0.0,0.0,55.0,3336.0,0.0,54.0
 New York,Hopewell Junction,362.0,10.0,26.0,0.0,0.0,70.0,260.0,0.0,22.0
 New York,Hornell,8471.0,99.0,0.0,47.0,0.0,156.0,7877.0,56.0,300.0
 New York,Holtsville,20081.0,1033.0,71.0,535.0,0.0,2700.0,15543.0,77.0,396.0
 New York,Horseheads village,6594.0,74.0,15.0,210.0,0.0,149.0,6040.0,0.0,149.0
 New York,Hortonville,235.0,0.0,0.0,0.0,0.0,0.0,231.0,0.0,4.0
 New York,Houghton,1747.0,84.0,0.0,61.0,0.0,56.0,1546.0,24.0,18.0
 New York,Hudson,6572.0,1354.0,20.0,482.0,22.0,545.0,3676.0,82.0,674.0
 New York,Hudson Falls village,7239.0,82.0,0.0,0.0,0.0,103.0,6975.0,25.0,151.0
 New York,Hunt,44.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0
 New York,Hunter village,320.0,4.0,0.0,0.0,0.0,0.0,312.0,0.0,4.0
 New York,Horseheads North,2755.0,15.0,0.0,57.0,0.0,165.0,2518.0,0.0,0.0
 New York,Holley village,2032.0,13.0,5.0,10.0,3.0,23.0,1946.0,3.0,39.0
 New York,Holland Patent village,373.0,0.0,0.0,0.0,0.0,0.0,370.0,0.0,3.0
 New York,Holland,1236.0,1.0,0.0,0.0,0.0,52.0,1166.0,6.0,17.0
 New York,Hewlett,6032.0,70.0,0.0,569.0,0.0,225.0,5138.0,0.0,30.0
 New York,Hewlett Bay Park village,354.0,3.0,0.0,15.0,0.0,12.0,318.0,4.0,6.0
 New York,Hewlett Harbor village,1229.0,5.0,0.0,33.0,0.0,38.0,1153.0,0.0,3.0
 New York,Hewlett Neck village,352.0,23.0,0.0,4.0,0.0,8.0,317.0,0.0,0.0
 New York,Hicksville,42333.0,1619.0,53.0,9081.0,0.0,5503.0,24873.0,1057.0,1382.0
 New York,High Falls,905.0,1.0,1.0,11.0,0.0,25.0,861.0,0.0,8.0
 New York,Highland,5189.0,256.0,0.0,260.0,0.0,573.0,3994.0,18.0,106.0
 New York,Highland Falls village,3856.0,534.0,15.0,281.0,0.0,515.0,2323.0,199.0,217.0
 New York,Hillburn village,872.0,169.0,73.0,16.0,0.0,133.0,362.0,78.0,125.0
 New York,Hillcrest,7317.0,4165.0,0.0,690.0,0.0,1296.0,1069.0,626.0,208.0
 New York,Hillside,855.0,7.0,0.0,0.0,0.0,0.0,848.0,0.0,0.0
 New York,Hillside Lake,1070.0,0.0,0.0,16.0,0.0,30.0,975.0,0.0,49.0
 New York,Hilton village,5936.0,181.0,0.0,38.0,0.0,334.0,5399.0,31.0,78.0
 New York,Hobart village,481.0,24.0,0.0,9.0,0.0,4.0,438.0,0.0,6.0
 New York,Holbrook,27533.0,224.0,61.0,774.0,45.0,2954.0,23204.0,408.0,702.0
 New York,Pulaski village,2214.0,0.0,0.0,10.0,0.0,21.0,2149.0,0.0,40.0
 New York,Sparkill,1523.0,120.0,0.0,205.0,0.0,252.0,946.0,25.0,96.0
 New York,Prospect village,214.0,0.0,0.0,1.0,0.0,1.0,204.0,0.0,9.0
 New York,Prattsville,263.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0
 New York,Groton village,2536.0,23.0,16.0,24.0,0.0,53.0,2360.0,11.0,60.0
 New York,Greigsville,296.0,0.0,0.0,0.0,0.0,0.0,296.0,0.0,0.0
 New York,Greenwood Lake village,3118.0,60.0,0.0,0.0,0.0,373.0,2674.0,70.0,253.0
 New York,Greenwich village,1885.0,1.0,11.0,9.0,0.0,52.0,1812.0,1.0,23.0
 New York,Greenville CDP (Westchester County),7543.0,204.0,0.0,1493.0,0.0,217.0,5359.0,17.0,297.0
 New York,Greenville CDP (Greene County),505.0,0.0,0.0,9.0,0.0,0.0,496.0,0.0,0.0
 New York,Groveland Station,283.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0,0.0
 New York,Greenvale,1003.0,0.0,0.0,134.0,0.0,57.0,805.0,21.0,7.0
 New York,Greenport village,2234.0,311.0,0.0,6.0,0.0,517.0,1341.0,36.0,59.0
 New York,Greenlawn,14481.0,2428.0,36.0,405.0,0.0,2130.0,9152.0,926.0,373.0
 New York,Green Island village,2629.0,27.0,0.0,96.0,0.0,227.0,2190.0,0.0,95.0
 New York,Greene village,1592.0,32.0,0.0,5.0,0.0,30.0,1493.0,0.0,32.0
 New York,Greece,14568.0,614.0,17.0,327.0,0.0,727.0,12739.0,169.0,271.0
 New York,Great River,1561.0,0.0,0.0,56.0,0.0,57.0,1437.0,0.0,11.0
 New York,Greenport West,2002.0,29.0,0.0,0.0,0.0,188.0,1785.0,0.0,0.0
 New York,Great Neck Plaza village,6879.0,76.0,101.0,825.0,0.0,763.0,4930.0,204.0,278.0
 New York,Guilford,339.0,0.0,0.0,0.0,0.0,30.0,302.0,0.0,7.0
 New York,Hagaman village,1414.0,15.0,9.0,3.0,0.0,55.0,1343.0,10.0,12.0
 New York,Harbor Hills,545.0,0.0,0.0,96.0,0.0,35.0,406.0,0.0,8.0
 New York,Hannibal village,604.0,0.0,0.0,0.0,0.0,20.0,584.0,0.0,0.0
 New York,Hannawa Falls,925.0,4.0,0.0,27.0,0.0,34.0,857.0,0.0,3.0
 New York,Hancock village,946.0,14.0,20.0,0.0,0.0,22.0,890.0,14.0,0.0
 New York,Hampton Manor,2104.0,11.0,0.0,38.0,0.0,75.0,1946.0,60.0,34.0
 New York,Hampton Bays,12866.0,172.0,0.0,136.0,0.0,3819.0,8611.0,211.0,248.0
 New York,Hadley,846.0,0.0,0.0,0.0,0.0,5.0,827.0,0.0,14.0
 New York,Hammondsport village,592.0,14.0,0.0,0.0,0.0,1.0,574.0,0.0,3.0
 New York,Hamlin,5587.0,325.0,0.0,22.0,0.0,100.0,5104.0,0.0,36.0
 New York,Hamilton village,4064.0,303.0,10.0,255.0,0.0,154.0,3195.0,11.0,201.0
 New York,Hamburg village,9521.0,39.0,0.0,95.0,0.0,458.0,8837.0,92.0,192.0
 New York,Hall,152.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0
 New York,Halesite,2810.0,58.0,0.0,31.0,0.0,116.0,2595.0,0.0,10.0
 New York,Hailesboro,686.0,4.0,0.0,0.0,0.0,0.0,682.0,0.0,0.0
 New York,Hammond village,342.0,0.0,0.0,2.0,0.0,9.0,323.0,2.0,6.0
 New York,Harbor Isle,1529.0,0.0,0.0,25.0,0.0,212.0,1256.0,51.0,36.0
 New York,Great Neck Gardens,1166.0,0.0,0.0,306.0,0.0,0.0,685.0,0.0,175.0
 New York,Great Neck village,10095.0,51.0,46.0,916.0,0.0,735.0,8264.0,218.0,132.0
 New York,Glasco,2464.0,188.0,0.0,48.0,0.0,143.0,2057.0,0.0,28.0
 New York,Gilgo,208.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0
 New York,Gilbertsville village,361.0,0.0,0.0,15.0,0.0,3.0,334.0,0.0,12.0
 New York,Ghent,438.0,34.0,0.0,0.0,0.0,0.0,404.0,0.0,0.0
 New York,Old Field village,858.0,0.0,0.0,110.0,0.0,27.0,717.0,3.0,4.0
 New York,Old Brookville village,2307.0,18.0,0.0,383.0,0.0,87.0,1765.0,53.0,54.0
 New York,Glen Aubrey,308.0,5.0,0.0,0.0,0.0,0.0,299.0,0.0,4.0
 New York,Old Bethpage,5252.0,6.0,0.0,286.0,0.0,111.0,4795.0,0.0,54.0
 New York,Ogdensburg,10996.0,782.0,49.0,78.0,0.0,483.0,9336.0,266.0,299.0
 New York,Odessa village,661.0,9.0,3.0,0.0,0.0,10.0,637.0,0.0,2.0
 New York,Oceanside,30371.0,225.0,116.0,851.0,0.0,2976.0,26208.0,752.0,402.0
 New York,Ocean Beach village,32.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0
 New York,Oakfield village,1767.0,31.0,5.0,3.0,0.0,37.0,1680.0,13.0,14.0
 New York,Oakdale,7336.0,129.0,0.0,97.0,0.0,474.0,6590.0,30.0,59.0
 New York,Olcott,1096.0,3.0,30.0,1.0,0.0,29.0,1015.0,29.0,18.0
 New York,Great Neck Estates village,2809.0,0.0,0.0,268.0,0.0,64.0,2436.0,0.0,41.0
 New York,Glen Cove,27245.0,2392.0,141.0,1130.0,0.0,7569.0,15286.0,5789.0,787.0
 New York,Glen Park village,577.0,19.0,0.0,0.0,0.0,6.0,522.0,1.0,30.0
 New York,Great Bend,854.0,0.0,0.0,22.0,0.0,89.0,759.0,44.0,0.0
 New York,Granville village,2321.0,2.0,18.0,30.0,0.0,58.0,2186.0,10.0,36.0
 New York,Grandyle Village,4812.0,14.0,0.0,66.0,0.0,368.0,4312.0,265.0,52.0
 New York,Grand View-on-Hudson village,295.0,0.0,0.0,4.0,0.0,19.0,268.0,0.0,4.0
 New York,Gowanda village,2656.0,25.0,87.0,69.0,0.0,0.0,2348.0,0.0,127.0
 New York,Gouverneur village,3882.0,95.0,21.0,2.0,0.0,20.0,3736.0,0.0,8.0
 New York,Glen Head,4620.0,125.0,0.0,151.0,0.0,303.0,3957.0,156.0,44.0
 New York,Goshen village,5394.0,154.0,0.0,153.0,0.0,878.0,4122.0,293.0,259.0
 New York,Gordon Heights,3866.0,1877.0,0.0,35.0,0.0,1086.0,868.0,69.0,154.0
 New York,Golden's Bridge,1694.0,40.0,0.0,99.0,0.0,28.0,1518.0,9.0,28.0
 New York,Gloversville,15293.0,362.0,38.0,94.0,9.0,679.0,13767.0,236.0,358.0
 New York,Glenwood Landing,3767.0,21.0,0.0,186.0,0.0,237.0,3273.0,33.0,50.0
 New York,Glens Falls North,8494.0,83.0,3.0,153.0,0.0,194.0,7993.0,51.0,101.0
 New York,Glens Falls,14496.0,204.0,47.0,233.0,20.0,609.0,13168.0,33.0,330.0
 New York,Gorham,601.0,0.0,0.0,0.0,0.0,0.0,601.0,0.0,0.0
 New York,Oak Beach-Captree,134.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0
 New York,Harriman village,2704.0,530.0,0.0,39.0,0.0,778.0,1289.0,612.0,83.0
 New York,Harrison village,27998.0,1179.0,142.0,1964.0,0.0,4830.0,19770.0,1247.0,714.0
 New York,Philadelphia village,1113.0,37.0,0.0,7.0,0.0,94.0,915.0,41.0,67.0
 New York,Phelps village,1983.0,6.0,0.0,8.0,0.0,35.0,1908.0,5.0,26.0
 New York,Peru,1300.0,0.0,0.0,0.0,0.0,17.0,1283.0,0.0,0.0
 New York,Perrysburg,325.0,0.0,0.0,1.0,0.0,7.0,311.0,0.0,6.0
 New York,Perry village,3462.0,10.0,0.0,0.0,0.0,23.0,3410.0,0.0,19.0
 New York,Penn Yan village,4815.0,126.0,0.0,56.0,0.0,70.0,4475.0,23.0,75.0
 New York,Philmont village,1373.0,33.0,0.0,16.0,0.0,27.0,1215.0,0.0,82.0
 New York,Pelham Manor village,5567.0,306.0,0.0,291.0,0.0,313.0,4550.0,2.0,151.0
 New York,Peekskill,23928.0,5022.0,98.0,661.0,0.0,8834.0,8862.0,6003.0,1307.0
 New York,Peconic,526.0,0.0,0.0,0.0,0.0,0.0,526.0,0.0,0.0
 New York,Pearl River,16383.0,346.0,143.0,1031.0,0.0,1138.0,13669.0,113.0,120.0
 New York,Peach Lake,1428.0,11.0,0.0,8.0,0.0,75.0,1334.0,0.0,0.0
 New York,Pawling village,2243.0,84.0,10.0,10.0,0.0,477.0,1645.0,169.0,21.0
 New York,Pavilion,549.0,0.0,0.0,0.0,0.0,0.0,549.0,0.0,0.0
 New York,Pelham village,6993.0,874.0,0.0,624.0,0.0,1089.0,4196.0,394.0,336.0
 New York,Paul Smiths,667.0,74.0,11.0,28.0,0.0,5.0,533.0,0.0,16.0
 New York,Phoenicia,215.0,0.0,0.0,0.0,0.0,0.0,215.0,0.0,0.0
 New York,Piermont village,2557.0,80.0,0.0,217.0,0.0,167.0,2064.0,59.0,49.0
 New York,Plattekill,1240.0,229.0,0.0,0.0,0.0,383.0,628.0,143.0,0.0
 New York,Plandome Manor village,813.0,0.0,0.0,76.0,0.0,51.0,686.0,0.0,0.0
 New York,Plandome Heights village,988.0,0.0,0.0,167.0,0.0,43.0,768.0,9.0,8.0
 New York,Plandome village,1278.0,0.0,0.0,73.0,0.0,29.0,1156.0,0.0,20.0
 New York,Plainview,26199.0,271.0,44.0,3649.0,12.0,1284.0,20755.0,233.0,307.0
 New York,Plainedge,9343.0,17.0,0.0,273.0,0.0,854.0,7985.0,237.0,163.0
 New York,Phoenix village,2496.0,12.0,0.0,61.0,0.0,116.0,2209.0,0.0,124.0
 New York,Pittsford village,1516.0,36.0,0.0,30.0,0.0,33.0,1379.0,0.0,38.0
 New York,Pine Plains,1575.0,0.0,0.0,0.0,0.0,82.0,1476.0,59.0,17.0
 New York,Pine Hill,172.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,0.0
 New York,Pine Bush,1514.0,81.0,0.0,0.0,0.0,101.0,1331.0,61.0,19.0
 New York,Pike,233.0,16.0,0.0,0.0,0.0,0.0,212.0,0.0,5.0
 New York,Piffard,260.0,0.0,0.0,0.0,0.0,13.0,247.0,0.0,0.0
 New York,Pierrepont Manor,143.0,0.0,21.0,0.0,0.0,0.0,122.0,0.0,0.0
 New York,Pine Valley,774.0,41.0,0.0,0.0,0.0,6.0,727.0,0.0,0.0
 New York,Harris Hill,5499.0,215.0,14.0,179.0,0.0,114.0,4943.0,0.0,97.0
 New York,Patchogue village,12173.0,996.0,68.0,13.0,0.0,3995.0,7024.0,675.0,164.0
 New York,Parish village,489.0,0.0,1.0,0.0,0.0,15.0,464.0,0.0,9.0
 New York,Oriskany village,1280.0,7.0,0.0,0.0,0.0,9.0,1264.0,0.0,0.0
 New York,Orient,706.0,2.0,7.0,0.0,0.0,13.0,684.0,0.0,0.0
 New York,Orchard Park village,3229.0,39.0,0.0,0.0,0.0,51.0,3148.0,1.0,9.0
 New York,Orange Lake,6718.0,742.0,15.0,327.0,0.0,1494.0,3982.0,598.0,234.0
 New York,Orangeburg,4442.0,153.0,5.0,677.0,1.0,492.0,3083.0,186.0,76.0
 New York,Ontario,2190.0,1.0,0.0,0.0,0.0,153.0,2036.0,0.0,0.0
 New York,Oriskany Falls village,857.0,3.0,0.0,0.0,0.0,2.0,844.0,2.0,6.0
 New York,Oneonta,13862.0,503.0,55.0,299.0,0.0,962.0,11796.0,237.0,420.0
 New York,Oneida,11252.0,166.0,237.0,98.0,0.0,308.0,10434.0,35.0,81.0
 New York,Olean,14099.0,528.0,111.0,280.0,0.0,131.0,12787.0,0.0,263.0
 New York,Old Westbury village,4418.0,379.0,26.0,805.0,0.0,342.0,2764.0,128.0,166.0
 New York,Old Forge,441.0,3.0,0.0,0.0,0.0,3.0,432.0,3.0,3.0
 New York,Hartsdale,5146.0,191.0,0.0,973.0,0.0,701.0,3100.0,334.0,191.0
 New York,Harrisville village,590.0,0.0,3.0,0.0,0.0,3.0,584.0,0.0,3.0
 New York,Oneida Castle village,689.0,0.0,11.0,5.0,0.0,8.0,660.0,0.0,11.0
 New York,Parishville,832.0,0.0,0.0,4.0,0.0,7.0,817.0,0.0,11.0
 New York,Ossining village,25311.0,4307.0,654.0,1179.0,0.0,12012.0,7919.0,6976.0,852.0
 New York,Otego village,1152.0,4.0,0.0,13.0,0.0,6.0,1021.0,0.0,108.0
 New York,Parc,206.0,24.0,0.0,9.0,0.0,42.0,131.0,25.0,0.0
 New York,Panama village,503.0,0.0,0.0,0.0,0.0,4.0,498.0,1.0,1.0
 New York,Pamelia Center,404.0,30.0,0.0,7.0,0.0,0.0,347.0,0.0,20.0
 New York,Palmyra village,3446.0,6.0,0.0,0.0,0.0,150.0,3227.0,0.0,128.0
 New York,Palenville,760.0,24.0,0.0,0.0,0.0,0.0,722.0,0.0,14.0
 New York,Palatine Bridge village,814.0,3.0,0.0,0.0,0.0,17.0,788.0,7.0,6.0
 New York,Oswego,17988.0,371.0,25.0,135.0,10.0,716.0,16318.0,366.0,392.0
 New York,Painted Post village,1689.0,18.0,0.0,49.0,0.0,15.0,1588.0,3.0,24.0
 New York,Oyster Bay,6562.0,294.0,0.0,148.0,0.0,612.0,5265.0,289.0,45.0
 New York,Oxford village,1370.0,5.0,0.0,0.0,0.0,48.0,1305.0,6.0,24.0
 New York,Oxbow,96.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0
 New York,Owego village,3807.0,60.0,0.0,86.0,0.0,169.0,3412.0,0.0,80.0
 New York,Ovid village,602.0,37.0,18.0,26.0,0.0,20.0,494.0,7.0,7.0
 New York,Otisville village,1110.0,61.0,0.0,44.0,0.0,207.0,778.0,93.0,49.0
 New York,Oyster Bay Cove village,2190.0,31.0,0.0,185.0,0.0,34.0,1912.0,17.0,11.0
 New York,Nyack village,6769.0,1169.0,17.0,165.0,0.0,1147.0,4037.0,185.0,271.0
 New York,Nunda village,1422.0,12.0,16.0,14.0,0.0,15.0,1362.0,0.0,18.0
 New York,Noyack,3970.0,99.0,0.0,108.0,0.0,917.0,2846.0,105.0,18.0
 New York,Fleischmanns village,386.0,6.0,0.0,0.0,7.0,123.0,241.0,45.0,16.0
 New York,Flanders,4906.0,376.0,0.0,105.0,0.0,2500.0,1851.0,129.0,424.0
 New York,Fishkill village,2001.0,93.0,0.0,249.0,0.0,274.0,1382.0,23.0,39.0
 New York,Fishers Landing,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0
 New York,Fishers Island,339.0,0.0,0.0,0.0,0.0,0.0,331.0,0.0,8.0
 New York,Firthcliffe,4681.0,1.0,0.0,83.0,0.0,756.0,3745.0,145.0,117.0
 New York,Floral Park village,16093.0,202.0,31.0,885.0,0.0,1850.0,12859.0,500.0,345.0
 New York,Fire Island,298.0,9.0,0.0,11.0,0.0,60.0,213.0,8.0,5.0
 New York,Felts Mills,257.0,7.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0
 New York,Fayetteville village,4203.0,60.0,0.0,54.0,0.0,113.0,3976.0,0.0,10.0
 New York,Farnham village,405.0,4.0,19.0,1.0,0.0,7.0,370.0,0.0,4.0
 New York,Farmingville,15690.0,171.0,0.0,687.0,0.0,2293.0,12437.0,432.0,299.0
 New York,Farmingdale village,8399.0,165.0,0.0,759.0,0.0,1252.0,6065.0,205.0,133.0
 New York,Falconer village,2573.0,0.0,0.0,27.0,0.0,80.0,2395.0,0.0,71.0
 New York,Fillmore,596.0,2.0,0.0,0.0,0.0,0.0,594.0,0.0,0.0
 New York,Fairview CDP (Westchester County),2874.0,1720.0,66.0,106.0,65.0,639.0,200.0,332.0,201.0
 New York,Florida village,2865.0,236.0,0.0,47.0,0.0,436.0,2130.0,124.0,150.0
 New York,Fonda village,737.0,22.0,0.0,7.0,0.0,47.0,657.0,15.0,4.0
 New York,Franklin Square,31544.0,1065.0,0.0,3244.0,0.0,5212.0,21259.0,2645.0,985.0
 New York,Franklin village,375.0,13.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0
 New York,Frankfort village,2560.0,47.0,19.0,11.0,0.0,78.0,2351.0,16.0,54.0
 New York,Fowlerville,258.0,21.0,0.0,0.0,0.0,0.0,237.0,0.0,0.0
 New York,Fort Salonga,9821.0,99.0,43.0,222.0,0.0,479.0,8987.0,90.0,60.0
 New York,Fort Plain village,1949.0,0.0,0.0,67.0,0.0,11.0,1811.0,0.0,60.0
 New York,Flower Hill village,4772.0,34.0,0.0,682.0,0.0,400.0,3605.0,24.0,58.0
 New York,Fort Montgomery,1421.0,93.0,17.0,19.0,0.0,117.0,1129.0,72.0,46.0
 New York,Fort Edward village,3318.0,0.0,0.0,0.0,0.0,66.0,3228.0,0.0,24.0
 New York,Fort Drum,13985.0,1872.0,243.0,315.0,215.0,2693.0,8130.0,606.0,1041.0
 New York,Fort Covington Hamlet,1481.0,4.0,298.0,7.0,0.0,16.0,1008.0,0.0,151.0
 New York,Fort Ann village,545.0,3.0,0.0,2.0,0.0,28.0,505.0,0.0,31.0
 New York,Forestville village,581.0,0.0,14.0,3.0,0.0,18.0,534.0,0.0,12.0
 New York,Forest Home,555.0,18.0,0.0,272.0,0.0,76.0,185.0,0.0,10.0
 New York,Fort Johnson village,582.0,28.0,0.0,0.0,0.0,65.0,506.0,7.0,10.0
 New York,Franklinville village,1850.0,32.0,12.0,26.0,0.0,72.0,1687.0,10.0,49.0
 New York,Fairview CDP (Dutchess County),5700.0,702.0,141.0,29.0,0.0,875.0,4039.0,294.0,206.0
 New York,Fairmount,10106.0,95.0,20.0,288.0,0.0,293.0,9352.0,11.0,93.0
 New York,Port Ewen,3413.0,132.0,0.0,121.0,0.0,107.0,2937.0,15.0,116.0
 New York,Port Gibson,495.0,5.0,0.0,0.0,0.0,0.0,485.0,0.0,5.0
 New York,Port Henry village,920.0,8.0,8.0,2.0,0.0,12.0,870.0,2.0,21.0
 New York,Port Jefferson village,7802.0,176.0,0.0,444.0,0.0,558.0,6491.0,121.0,206.0
 New York,Port Jefferson Station,8582.0,85.0,15.0,770.0,0.0,1807.0,6159.0,16.0,88.0
 New York,Port Jervis,8681.0,961.0,19.0,227.0,0.0,800.0,6175.0,231.0,737.0
 New York,Port Dickinson village,1648.0,36.0,0.0,7.0,0.0,15.0,1553.0,0.0,48.0
 New York,Port Leyden village,756.0,6.0,0.0,0.0,0.0,2.0,748.0,0.0,2.0
 New York,Port Washington,16233.0,500.0,0.0,1039.0,0.0,2183.0,12198.0,675.0,329.0
 New York,Port Washington North village,3190.0,156.0,0.0,264.0,0.0,134.0,2599.0,0.0,37.0
 New York,Potsdam village,9656.0,520.0,69.0,193.0,20.0,489.0,8232.0,221.0,181.0
 New York,Pottersville,489.0,7.0,0.0,0.0,0.0,0.0,482.0,0.0,0.0
 New York,Poughkeepsie,30635.0,11144.0,120.0,742.0,9.0,6534.0,11302.0,3439.0,1825.0
 New York,Prattsburgh,753.0,8.0,0.0,0.0,0.0,53.0,700.0,0.0,0.0
 New York,Portville village,1146.0,5.0,0.0,0.0,0.0,10.0,1086.0,9.0,36.0
 New York,Fairport village,5362.0,6.0,1.0,215.0,0.0,57.0,4989.0,0.0,94.0
 New York,Port Chester village,29406.0,1710.0,298.0,398.0,18.0,18751.0,8421.0,12170.0,544.0
 New York,Poquott village,856.0,16.0,0.0,57.0,0.0,37.0,729.0,16.0,18.0
 New York,Fair Haven village,700.0,9.0,2.0,5.0,0.0,15.0,665.0,12.0,7.0
 New York,Fabius village,310.0,0.0,0.0,0.0,0.0,3.0,303.0,2.0,2.0
 New York,Evans Mills village,481.0,7.0,0.0,4.0,0.0,23.0,438.0,3.0,10.0
 New York,Esperance village,357.0,0.0,0.0,6.0,0.0,11.0,340.0,0.0,0.0
 New York,Erin,357.0,7.0,3.0,0.0,0.0,0.0,343.0,0.0,4.0
