State,City,Population,Unemployment Count
 South Dakota,Monroe,162.0,37.0
 South Dakota,Mobridge,3302.0,975.0
 South Dakota,Mitchell,15543.0,3834.0
 South Dakota,Mission Hill,245.0,40.0
 South Dakota,Mission,1211.0,248.0
 South Dakota,Milltown,11.0,0.0
 South Dakota,Miller,1537.0,476.0
 South Dakota,Milbank,3269.0,854.0
 South Dakota,Midland,152.0,57.0
 South Dakota,Langford,395.0,89.0
 South Dakota,Lane,90.0,7.0
 South Dakota,Lake Preston,581.0,143.0
 South Dakota,Keystone,318.0,68.0
 South Dakota,Lake Norden,586.0,214.0
 South Dakota,Lake Madison,859.0,388.0
 South Dakota,Lake City,32.0,11.0
 South Dakota,Lake Andes,874.0,293.0
 South Dakota,La Bolt,101.0,27.0
 South Dakota,Kyle,983.0,382.0
 South Dakota,Kranzburg,157.0,23.0
 South Dakota,Kimball,549.0,166.0
 South Dakota,Kidder,0.0,0.0
 South Dakota,Kennebec,326.0,80.0
 South Dakota,Kaylor,77.0,30.0
 South Dakota,Lake Poinsett,441.0,160.0
 Tennessee,Grand Junction,446.0,136.0
 Tennessee,Graball,196.0,75.0
 Tennessee,Gordonsville,1444.0,411.0
 Tennessee,Fairfield Glade,8216.0,5905.0
 Tennessee,Gleason,1428.0,445.0
 Tennessee,Gilt Edge,535.0,164.0
 Tennessee,Gray,1811.0,532.0
 Tennessee,Goodlettsville,16672.0,4754.0
 Tennessee,Graysville,1934.0,601.0
 Tennessee,Grimsley,1373.0,618.0
 Tennessee,Greenbrier,6611.0,1196.0
 Tennessee,Greeneville,15031.0,5837.0
 Tennessee,Greenfield,2262.0,750.0
 Tennessee,Green Hill,6741.0,1860.0
 Tennessee,Gibson,356.0,76.0
 Tennessee,Gruetli-Laager,1966.0,739.0
 Tennessee,Guys,504.0,183.0
 Tennessee,Halls,2547.0,728.0
 Tennessee,Greenback,1021.0,267.0
 Tennessee,Germantown,39262.0,11609.0
 Tennessee,Gadsden,458.0,194.0
 Tennessee,Gates,792.0,326.0
 Tennessee,Fairmount,2984.0,691.0
 Tennessee,Fairview,8121.0,1736.0
 Tennessee,Fall Branch,1557.0,583.0
 Tennessee,Falling Water,1277.0,323.0
 Tennessee,Farragut,21374.0,6298.0
 Tennessee,Fayetteville,7060.0,2723.0
 Tennessee,Fincastle,1315.0,720.0
 Tennessee,Finger,376.0,124.0
 Tennessee,Gatlinburg,4099.0,1672.0
 Tennessee,Flat Top Mountain,331.0,159.0
 Tennessee,Forest Hills,4969.0,1470.0
 Tennessee,Franklin,68549.0,15452.0
 Tennessee,Friendship,775.0,241.0
 Tennessee,Friendsville,912.0,317.0
 Tennessee,Gainesboro,962.0,501.0
 Tennessee,Gallatin,32518.0,9370.0
 Tennessee,Gallaway,828.0,373.0
 Tennessee,Garland,310.0,89.0
 Tennessee,Fairgarden,347.0,105.0
 Tennessee,Fairfield,271.0,114.0
 Tennessee,Trenton,4188.0,1872.0
 Tennessee,Etowah,3493.0,1379.0
 Tennessee,Dover,1894.0,769.0
 Tennessee,Dodson Branch,1342.0,561.0
 Tennessee,Dickson,14951.0,4896.0
 Tennessee,Decherd,2703.0,974.0
 Tennessee,Decaturville,983.0,457.0
 Tennessee,Decatur,1523.0,688.0
 Tennessee,Dayton,7355.0,3060.0
 Tennessee,Darden,364.0,81.0
 Tennessee,Dowelltown,355.0,90.0
 Tennessee,Dandridge,2860.0,1407.0
 Tennessee,Cumberland City,353.0,173.0
 Tennessee,Crump,1166.0,491.0
 Tennessee,Crossville,11245.0,4425.0
 Tennessee,Cross Plains,1928.0,544.0
 Tennessee,Crab Orchard,786.0,232.0
 Tennessee,Cowan,1436.0,621.0
 Tennessee,Covington,9036.0,3228.0
 Tennessee,Cottontown,439.0,141.0
 Tennessee,Cumberland Gap,427.0,266.0
 Tennessee,Eva,191.0,98.0
 Tennessee,Doyle,474.0,179.0
 Tennessee,Ducktown,411.0,275.0
 Tennessee,Harriman,6267.0,2871.0
 Tennessee,Ethridge,613.0,223.0
 Tennessee,Estill Springs,2142.0,782.0
 Tennessee,Erwin,6028.0,2438.0
 Tennessee,Erin,1346.0,645.0
 Tennessee,Enville,203.0,96.0
 Tennessee,Englewood,1869.0,681.0
 Tennessee,Elkton,633.0,208.0
 Tennessee,Dresden,2924.0,1080.0
 Tennessee,Elizabethton,14058.0,6154.0
 Tennessee,Eastview,885.0,277.0
 Tennessee,East Ridge,21275.0,5944.0
 Tennessee,East Cleveland,1612.0,410.0
 Tennessee,Eagleville,714.0,227.0
 Tennessee,Eagleton Village,4360.0,1377.0
 Tennessee,Dyersburg,16932.0,6220.0
 Tennessee,Dyer,2330.0,964.0
 Tennessee,Dunlap,5022.0,2137.0
 Tennessee,Elgin,261.0,92.0
 Tennessee,Cottage Grove,89.0,36.0
 Tennessee,Harrison,7601.0,2149.0
 Tennessee,Hartsville/Trousdale,7884.0,2437.0
 Tennessee,Medina,3944.0,649.0
 Tennessee,Maynardville,2425.0,1006.0
 Tennessee,Maury City,665.0,253.0
 Tennessee,Mason,1384.0,599.0
 Tennessee,Mascot,2666.0,863.0
 Tennessee,Maryville,27993.0,9191.0
 Tennessee,Martin,11199.0,4239.0
 Tennessee,Manchester,10298.0,3550.0
 Tennessee,Madisonville,4743.0,1814.0
 Tennessee,McMinnville,13651.0,5251.0
 Tennessee,McLemoresville,325.0,131.0
 Tennessee,McKenzie,5551.0,1995.0
 Tennessee,McEwen,1812.0,716.0
 Tennessee,Lynnville,334.0,119.0
 Tennessee,Lyles,593.0,269.0
 Tennessee,Medon,238.0,100.0
 Tennessee,Luttrell,880.0,367.0
 Tennessee,Memphis,657167.0,182424.0
 Tennessee,Middleton,647.0,177.0
 Tennessee,Moscow,626.0,240.0
 Tennessee,Morristown,29247.0,10171.0
 Tennessee,Morrison,613.0,209.0
 Tennessee,Mooresburg,966.0,233.0
 Tennessee,Monterey,2863.0,1150.0
 Tennessee,Monteagle,1436.0,593.0
 Tennessee,Tracy City,1440.0,629.0
 Tennessee,Mitchellville,153.0,55.0
 Tennessee,Minor Hill,615.0,154.0
 Tennessee,Millington,11113.0,3167.0
 Tennessee,Millersville,6579.0,1514.0
 Tennessee,Milledgeville,204.0,118.0
 Tennessee,Milan,7817.0,2607.0
 Tennessee,Midtown,1669.0,585.0
 Tennessee,Middle Valley,12235.0,3343.0
 Tennessee,Michie,622.0,288.0
 Tennessee,Mosheim,2632.0,846.0
 Tennessee,Louisville,4092.0,1227.0
 Tennessee,Loretto,2092.0,800.0
 Tennessee,Lafayette,4819.0,1904.0
 Tennessee,Knoxville,183066.0,57878.0
 Tennessee,Kingston Springs,2767.0,564.0
 Tennessee,Kingston,5865.0,2385.0
 Tennessee,Kingsport,52898.0,20192.0
 Tennessee,Kimball,1392.0,442.0
 Tennessee,Kenton,1100.0,505.0
 Tennessee,Jonesborough,5189.0,2190.0
 Tennessee,Johnson City,64978.0,21722.0
 Tennessee,Jellico,2391.0,1093.0
 Tennessee,Jefferson City,8396.0,2920.0
 Tennessee,Jasper,3278.0,1059.0
 Tennessee,Jamestown,1816.0,933.0
 Tennessee,Jackson,67161.0,21213.0
 Tennessee,Jacksboro,1981.0,946.0
 Tennessee,La Follette,7218.0,3554.0
 Tennessee,Loudon,5653.0,1855.0
 Tennessee,La Grange,99.0,26.0
 Tennessee,Lakeland,12556.0,2899.0
 Tennessee,Lookout Mountain,1871.0,651.0
 Tennessee,Lone Oak,971.0,328.0
 Tennessee,Lobelville,957.0,316.0
 Tennessee,Livingston,4067.0,1707.0
 Tennessee,Linden,948.0,442.0
 Tennessee,Liberty,267.0,115.0
 Tennessee,Lexington,7802.0,2721.0
 Tennessee,Lewisburg,11321.0,3802.0
 Tennessee,Lenoir City,8943.0,2419.0
 Tennessee,Lebanon,28638.0,8626.0
 Tennessee,Lawrenceburg,10487.0,3926.0
 Tennessee,La Vergne,34081.0,6066.0
 Tennessee,Lakewood Park,783.0,190.0
 Tennessee,Lake Tansi,3972.0,1818.0
 Tennessee,Lakesite,1912.0,485.0
 Tennessee,Lake City,1812.0,792.0
 Tennessee,Mountain City,2543.0,1197.0
 Tennessee,Mount Carmel,5441.0,1988.0
 Tennessee,Mount Juliet,28395.0,6104.0
 Tennessee,Ramer,317.0,130.0
 Tennessee,Puryear,677.0,311.0
 Tennessee,Pulaski,7648.0,2916.0
 Tennessee,Powells Crossroads,1359.0,429.0
 Tennessee,Portland,11963.0,2890.0
 Tennessee,Pleasant View,4215.0,846.0
 Tennessee,Pleasant Hill,492.0,372.0
 Tennessee,Plainview,1851.0,676.0
 Tennessee,Pittman Center,423.0,149.0
 Tennessee,Piperton,1709.0,483.0
 Tennessee,Pine Crest,2330.0,822.0
 Tennessee,Pikeville,2018.0,752.0
 Tennessee,Pigeon Forge,6039.0,1651.0
 Tennessee,Philadelphia,1020.0,364.0
 Tennessee,Petros,473.0,281.0
 Tennessee,Red Bank,11793.0,3134.0
 Tennessee,Petersburg,698.0,242.0
 Tennessee,Iron City,208.0,66.0
 Tennessee,Huntland,723.0,253.0
 Tennessee,Helenwood,686.0,203.0
 Tennessee,Henderson,6474.0,2508.0
 Tennessee,Hendersonville,54168.0,13141.0
 Tennessee,Henning,879.0,401.0
 Tennessee,Henry,545.0,164.0
 Tennessee,Hickory Valley,211.0,150.0
 Tennessee,Hillsboro,305.0,102.0
 Tennessee,Hohenwald,3699.0,1462.0
 Tennessee,Hollow Rock,633.0,217.0
 Tennessee,Hopewell,1922.0,771.0
 Tennessee,Hornbeak,392.0,160.0
 Tennessee,Hornsby,309.0,92.0
 Tennessee,Humboldt,8325.0,3369.0
 Tennessee,Hunter,1684.0,445.0
 Tennessee,Huntingdon,3962.0,1910.0
 Tennessee,Huntsville,1401.0,683.0
 Tennessee,Pelham,428.0,150.0
 Tennessee,Pegram,2166.0,704.0
 Tennessee,Parsons,2542.0,978.0
 Tennessee,Nolensville,6361.0,1238.0
 Tennessee,Niota,875.0,274.0
 Tennessee,New Union,1801.0,472.0
 Tennessee,New Tazewell,2984.0,1749.0
 Tennessee,Newport,6874.0,2715.0
 Tennessee,New Market,1418.0,423.0
 Tennessee,New Johnsonville,1960.0,808.0
 Tennessee,New Hope,961.0,261.0
 Tennessee,New Deal,352.0,78.0
 Tennessee,Newbern,3314.0,963.0
 Tennessee,Nashville-Davidson metropolitan government (balance),634512.0,154251.0
 Tennessee,Murfreesboro,117983.0,29234.0
 Tennessee,Munford,6044.0,1331.0
 Tennessee,Mowbray Mountain,1537.0,554.0
 Tennessee,Mount Pleasant,4657.0,1702.0
 Tennessee,Normandy,79.0,35.0
 Tennessee,Norris,2036.0,888.0
 Tennessee,Oakdale,198.0,71.0
 Tennessee,Oak Grove CDP (Sumner County),245.0,100.0
 Tennessee,Parrottsville,274.0,68.0
 Tennessee,Parker's Crossroads,310.0,141.0
 Tennessee,Park City,2734.0,738.0
 Tennessee,Paris,10166.0,3693.0
 Tennessee,Palmer,695.0,338.0
 Tennessee,Orme,125.0,69.0
 Tennessee,Orlinda,1016.0,233.0
 Tennessee,Harrogate,4355.0,1956.0
 Tennessee,Ooltewah,323.0,174.0
 Tennessee,Olivet,1413.0,511.0
 Tennessee,Oliver Springs,3767.0,1317.0
 Tennessee,Obion,1071.0,432.0
 Tennessee,Oak Ridge,29310.0,9088.0
 Tennessee,Oakland,7106.0,1620.0
 Tennessee,Oak Hill,4658.0,1109.0
 Tennessee,Oak Grove CDP (Washington County),5099.0,1335.0
 Tennessee,Oneida,3730.0,1328.0
 Tennessee,Cornersville,1315.0,377.0
 Tennessee,Flintville,614.0,211.0
 Tennessee,Coopertown,4343.0,1176.0
 Tennessee,Bruceton,1641.0,619.0
 Tennessee,Clarksburg,395.0,149.0
 Tennessee,Clarkrange,701.0,224.0
 Tennessee,Church Hill,6725.0,2534.0
 Tennessee,Christiana,2781.0,794.0
 Tennessee,Chesterfield,366.0,126.0
 Tennessee,Chattanooga,174483.0,55311.0
 Tennessee,Charlotte,1577.0,709.0
 Tennessee,Charleston,834.0,262.0
 Tennessee,Chapel Hill,1573.0,507.0
 Tennessee,Central,2258.0,764.0
 Tennessee,Centerville,3572.0,1319.0
 Tennessee,Centertown,249.0,54.0
 Tennessee,Adams,840.0,196.0
 Tennessee,Adamsville,2306.0,1004.0
 Tennessee,Alamo,2281.0,756.0
 Tennessee,Alcoa,8737.0,2851.0
 Tennessee,Alexandria,988.0,291.0
 Tennessee,Algood,3581.0,1234.0
 Tennessee,Allardt,610.0,245.0
 Tennessee,Altamont,1174.0,575.0
 Tennessee,Andersonville,347.0,126.0
 Tennessee,Apison,2505.0,848.0
 Tennessee,Ardmore,1182.0,478.0
 Tennessee,Arlington,11635.0,2193.0
 Tennessee,Townsend,426.0,200.0
 Tennessee,Ashland City,4650.0,1386.0
 Tennessee,Toone,443.0,146.0
 Tennessee,Three Way,1641.0,516.0
 Tennessee,Sneedville,1309.0,596.0
 Tennessee,Soddy-Daisy,13158.0,4424.0
 Tennessee,Somerville,3115.0,1315.0
 Tennessee,South Carthage,1487.0,522.0
 Tennessee,South Cleveland,6458.0,1825.0
 Tennessee,South Fulton,2448.0,903.0
 Tennessee,South Pittsburg,3107.0,1149.0
 Tennessee,Sparta,5074.0,2369.0
 Tennessee,Spencer,1726.0,667.0
 Tennessee,Spring City,2248.0,943.0
 Tennessee,Springfield,16639.0,4735.0
 Tennessee,Spring Hill,32831.0,6083.0
 Tennessee,Spurgeon,3961.0,1372.0
 Tennessee,Stanton,396.0,119.0
 Tennessee,Stantonville,291.0,144.0
 Tennessee,Summertown,721.0,193.0
 Tennessee,Sunbright,454.0,163.0
 Tennessee,Surgoinsville,1986.0,652.0
 Tennessee,Sweetwater,5872.0,2420.0
 Tennessee,Tazewell,2293.0,1004.0
 Tennessee,Telford,810.0,246.0
 Tennessee,Tellico Plains,820.0,370.0
 Tennessee,Tellico Village,6136.0,4724.0
 Tennessee,Tennessee Ridge,1459.0,617.0
 Tennessee,Thompson's Station,2862.0,616.0
 Tennessee,Tiptonville,4396.0,3220.0
 Tennessee,Athens,13634.0,4922.0
 Tennessee,Atoka,8845.0,2107.0
 Tennessee,Atwood,905.0,383.0
 Tennessee,Wildwood,1314.0,348.0
 Tennessee,Whitwell,1978.0,882.0
 Tennessee,Whiteville,4568.0,3873.0
 Tennessee,White Pine,2274.0,657.0
 Tennessee,White House,10810.0,2644.0
 Tennessee,White Bluff,3299.0,1252.0
 Tennessee,Benton,1897.0,705.0
 Tennessee,Berry Hill,668.0,81.0
 Tennessee,Bethel Springs,772.0,233.0
 Tennessee,Bethpage,309.0,103.0
 Tennessee,Big Sandy,533.0,264.0
 Tennessee,Blaine,1943.0,572.0
 Tennessee,Bloomingdale,9730.0,3606.0
 Tennessee,Blountville,2364.0,1379.0
 Tennessee,Bluff City,1863.0,531.0
 Tennessee,Bolivar,5219.0,2034.0
 Tennessee,Bon Aqua Junction,994.0,359.0
 Tennessee,Bowman,301.0,89.0
 Tennessee,Braden,259.0,95.0
 Tennessee,Bradford,1295.0,433.0
 Tennessee,Bransford,217.0,83.0
 Tennessee,Brentwood,39974.0,10298.0
 Tennessee,Brighton,2954.0,612.0
 Tennessee,Bristol,26674.0,9341.0
 Tennessee,Brownsville,10016.0,3428.0
 Tennessee,Wildwood Lake,3475.0,1393.0
 Tennessee,Williston,413.0,113.0
 Tennessee,Winchester,8502.0,3402.0
 Tennessee,Winfield,799.0,330.0
 Tennessee,Auburntown,311.0,93.0
 Tennessee,Baileyton,531.0,171.0
 Tennessee,Baneberry,534.0,252.0
 Tennessee,Banner Hill,1529.0,909.0
 Tennessee,Bartlett,58107.0,15215.0
 Tennessee,Baxter,1517.0,519.0
 Tennessee,Bean Station,3089.0,1267.0
 Tennessee,Beersheba Springs,573.0,273.0
 Tennessee,Bell Buckle,400.0,98.0
 Tennessee,Belle Meade,2857.0,970.0
 Tennessee,Bells,2552.0,845.0
 Tennessee,Yorkville,448.0,90.0
 Tennessee,Smyrna,43580.0,9017.0
 Tennessee,Wrigley,174.0,75.0
 Tennessee,Woodbury,2720.0,989.0
 Tennessee,Copperhill,428.0,181.0
 Tennessee,Celina,1674.0,721.0
 Tennessee,Cedar Hill,394.0,103.0
 Tennessee,Castalian Springs,923.0,121.0
 Tennessee,Caryville,2418.0,963.0
 Tennessee,Carthage,2025.0,814.0
 Tennessee,Camden,3578.0,1506.0
 Tennessee,Calhoun,503.0,227.0
 Tennessee,Byrdstown,996.0,430.0
 Tennessee,Burns,1536.0,574.0
 Tennessee,Burlison,409.0,151.0
 Tennessee,Woodland Mills,443.0,133.0
 Tennessee,Smithville,4611.0,2207.0
 Tennessee,Clarksville,143618.0,35896.0
 Tennessee,Bulls Gap,593.0,251.0
 Tennessee,Viola,56.0,36.0
 Tennessee,Vanleer,338.0,130.0
 Tennessee,Unionville,1396.0,386.0
 Tennessee,Union City,10722.0,3736.0
 Tennessee,Unicoi,3598.0,1370.0
 Tennessee,Tusculum,2677.0,1170.0
 Tennessee,Vonore,1775.0,592.0
 Tennessee,Tullahoma,19022.0,6434.0
 Tennessee,Trimble,502.0,228.0
 Tennessee,Trezevant,923.0,311.0
 Tennessee,Seymour,11059.0,2918.0
 Tennessee,Slayden,174.0,101.0
 Tennessee,Sewanee,2642.0,1405.0
 Tennessee,Sevierville,15903.0,4776.0
 Tennessee,Troy,1450.0,485.0
 Tennessee,Selmer,4491.0,1872.0
 Tennessee,Walden,2052.0,631.0
 Tennessee,Walnut Grove CDP (Hardin County),259.0,172.0
 Tennessee,Signal Mountain,8456.0,2625.0
 Tennessee,Shelbyville,20779.0,6704.0
 Tennessee,Sharon,989.0,418.0
 Tennessee,Shackle Island,3029.0,725.0
 Tennessee,Westmoreland,2003.0,585.0
 Tennessee,Waynesboro,2425.0,1000.0
 Tennessee,Walland,240.0,87.0
 Tennessee,Waverly,4111.0,1573.0
 Tennessee,Watauga,376.0,156.0
 Tennessee,Wartrace,653.0,198.0
 Tennessee,Wartburg,804.0,437.0
 Tennessee,Walterhill,326.0,123.0
 Tennessee,Walnut Hill,2301.0,895.0
 Tennessee,Walnut Grove CDP (Sumner County),987.0,262.0
 Tennessee,Watertown,1462.0,567.0
 Tennessee,Scotts Hill,825.0,339.0
 Tennessee,Silerton,84.0,49.0
 Tennessee,Saulsbury,191.0,72.0
 Tennessee,Ridgeside,563.0,169.0
 Tennessee,Ridgetop,2338.0,672.0
 Tennessee,Ripley,8291.0,2921.0
 Tennessee,Rives,232.0,88.0
 Tennessee,Robbins,180.0,76.0
 Tennessee,Rockford,789.0,237.0
 Tennessee,Rockvale,753.0,112.0
 Tennessee,Ridgely,1902.0,857.0
 Tennessee,Rockwood,5466.0,2251.0
 Tennessee,Sale Creek,2657.0,841.0
 Tennessee,Rossville,662.0,237.0
 Tennessee,Rural Hill,1716.0,542.0
 Tennessee,Rutherford,1199.0,422.0
 Tennessee,Rutledge,1286.0,618.0
 Tennessee,St. Joseph,986.0,346.0
 Tennessee,Savannah,7032.0,3084.0
 Tennessee,Rogersville,4400.0,1956.0
 Tennessee,Riceville,671.0,237.0
 Tennessee,Roan Mountain,1591.0,783.0
 Tennessee,Cleveland,42895.0,14020.0
 Tennessee,Sardis,460.0,195.0
 Tennessee,Samburg,180.0,122.0
 Tennessee,Red Boiling Springs,1314.0,565.0
 Tennessee,Cookeville,31831.0,12656.0
 Tennessee,Columbia,35627.0,10517.0
 Tennessee,Colonial Heights,3512.0,1173.0
 Tennessee,Collinwood,1029.0,400.0
 Tennessee,Saltillo,557.0,293.0
 Tennessee,Clifton,2666.0,2148.0
 Tennessee,Collierville,47434.0,10926.0
 Tennessee,Collegedale,9918.0,3101.0
 Tennessee,Coalmont,668.0,286.0
 Tennessee,Coalfield,2690.0,930.0
 Tennessee,Clinton,9918.0,3981.0
 Texas,Runge,1128.0,380.0
 Texas,Rosharon,2120.0,600.0
 Texas,Rosita,2824.0,514.0
 Texas,Ross,249.0,73.0
 Texas,Rosser village,312.0,137.0
 Texas,Rotan,1459.0,495.0
 Texas,Round Mountain,166.0,42.0
 Texas,Round Rock,109690.0,21097.0
 Texas,Roxton,518.0,198.0
 Texas,Rowlett,58296.0,12415.0
 Texas,Runaway Bay,1598.0,517.0
 Texas,Royse City,10128.0,1739.0
 Texas,Rule,608.0,230.0
 Texas,Rosenberg,33600.0,8627.0
 Texas,Sabinal,1981.0,575.0
 Texas,Rusk,5594.0,2918.0
 Texas,Round Top,73.0,45.0
 Texas,Rose Hill Acres,448.0,147.0
 Texas,Ropesville,358.0,124.0
 Texas,Rosebud,1401.0,493.0
 Texas,Berryville,1123.0,416.0
 Texas,Benjamin Perez,0.0,0.0
 Texas,Benjamin,258.0,128.0
 Texas,Benbrook,22144.0,6153.0
 Texas,Benavides,1705.0,661.0
 Texas,Belton,19766.0,6115.0
 Texas,Bellville,4171.0,1378.0
 Texas,Bells,1538.0,423.0
 Texas,Bellmead,10022.0,2771.0
 Texas,Bertram,1461.0,427.0
 Texas,Bellevue,307.0,104.0
 Texas,Beeville,13192.0,3787.0
 Texas,Bee Cave,5362.0,1301.0
 Texas,Bedias,310.0,133.0
 Texas,Bedford,48559.0,11575.0
 Texas,Beckville,966.0,294.0
 Texas,Beaumont,117676.0,36440.0
 Texas,Beasley,572.0,135.0
 Texas,Granite Shoals,4988.0,1520.0
 Texas,Granjeno,288.0,117.0
 Texas,Bellaire,17869.0,4601.0
 Texas,Beverly Hills,1827.0,466.0
 Texas,Bevil Oaks,1308.0,444.0
 Texas,Bigfoot,234.0,130.0
 Texas,Roscoe,1394.0,365.0
 Texas,Roman Forest,2068.0,527.0
 Texas,Roma Creek,425.0,36.0
 Texas,Roma,10041.0,3774.0
 Texas,Rollingwood,1603.0,428.0
 Texas,Rogers,957.0,381.0
 Texas,Rocky Mound,68.0,19.0
 Texas,Rockwall,40830.0,9669.0
 Texas,Rocksprings,1285.0,409.0
 Texas,Rockport,9992.0,3731.0
 Texas,Rockdale,5507.0,1822.0
 Texas,Rochester,322.0,100.0
 Texas,Roby,772.0,220.0
 Texas,Combes,3019.0,1132.0
 Texas,Comanche,4224.0,1620.0
 Texas,Columbus,3631.0,1448.0
 Texas,Colorado City,4122.0,1426.0
 Texas,Colmesneil,643.0,235.0
 Texas,Big Spring,28054.0,11313.0
 Texas,Big Sandy,1843.0,531.0
 Texas,Big Lake,3146.0,801.0
 Texas,Rose City,386.0,118.0
 Texas,Colorado Acres,98.0,45.0
 Texas,San Carlos I,180.0,29.0
 Texas,Sadler,403.0,124.0
 Texas,Westworth Village,2584.0,694.0
 Texas,Westwood Shores,1391.0,754.0
 Texas,Westway,3868.0,1242.0
 Texas,West University Place,15412.0,4045.0
 Texas,West Tawakoni,1707.0,643.0
 Texas,West Sharyland,1986.0,453.0
 Texas,Highlands,7515.0,2154.0
 Texas,Highland Park,8916.0,2687.0
 Texas,Highland Haven,451.0,258.0
 Texas,Horseshoe Bay,3557.0,1885.0
 Texas,Higgins,466.0,150.0
 Texas,Hidalgo,13287.0,3465.0
 Texas,Hico,1408.0,565.0
 Texas,Hickory Creek,3774.0,777.0
 Texas,Hewitt,14022.0,3211.0
 Texas,Hermleigh,384.0,86.0
 Texas,Hereford,15257.0,3793.0
 Texas,Henrietta,3047.0,1006.0
 Texas,Henderson,13695.0,5539.0
 Texas,Hempstead,6432.0,1692.0
 Texas,Hideaway,3026.0,1667.0
 Texas,Hemphill,1441.0,633.0
 Texas,Hornsby Bend,7441.0,989.0
 Texas,Hooks,2757.0,977.0
 Texas,Highland Village,15793.0,3531.0
 Texas,Hill Country Village,793.0,284.0
 Texas,Hillcrest village,762.0,375.0
 Texas,Hillsboro,8360.0,2723.0
 Texas,Hillside Acres,0.0,0.0
 Texas,Hilltop CDP (Frio County),226.0,40.0
 Texas,Hilltop CDP (Starr County),29.0,17.0
 Texas,Hilltop Lakes,985.0,436.0
 Texas,Hilshire Village,727.0,230.0
 Texas,Horizon City,18981.0,4294.0
 Texas,Hitchcock,7325.0,2062.0
 Texas,Holiday Lakes,948.0,289.0
 Texas,Holland,1038.0,317.0
 Texas,Holliday,1614.0,485.0
 Texas,Holly Lake Ranch,2926.0,1679.0
 Texas,Hollywood Park,3218.0,1531.0
 Texas,Homestead Meadows North,4564.0,1324.0
 Texas,Homestead Meadows South,5811.0,1728.0
 Texas,Hondo,8987.0,4258.0
 Texas,Honey Grove,1975.0,768.0
 Texas,Holiday Beach,453.0,268.0
 Texas,Helotes,8125.0,2249.0
 Texas,Heidelberg,1806.0,352.0
 Texas,Hedwig Village,2653.0,629.0
 Texas,Sanderson,828.0,317.0
 Texas,Sanctuary,380.0,134.0
 Texas,San Carlos II,225.0,71.0
 Texas,Grape Creek,2935.0,964.0
 Texas,San Carlos,3731.0,998.0
 Texas,San Benito,24486.0,7896.0
 Texas,San Augustine,2481.0,1237.0
 Texas,San Antonio,1413881.0,388353.0
 Texas,San Angelo,97595.0,28030.0
 Texas,Sandia,648.0,248.0
 Texas,Sam Rayburn,1060.0,427.0
 Texas,Sammy Martinez,96.0,8.0
 Texas,Saline?o North,26.0,5.0
 Texas,Saline?o,117.0,82.0
 Texas,Salado village,1642.0,656.0
 Texas,St. Paul,670.0,122.0
 Texas,St. Paul,1183.0,296.0
 Texas,St. Jo,1113.0,299.0
 Texas,St. Hedwig,2149.0,616.0
 Texas,Saginaw,21270.0,4511.0
 Texas,Samnorwood,13.0,0.0
 Texas,San Diego,4528.0,1732.0
 Texas,Sandoval,9.0,0.0
 Texas,Sand Springs,920.0,349.0
 Texas,Hedley,392.0,160.0
 Texas,Hebron,475.0,103.0
 Texas,Hebbronville,4583.0,1681.0
 Texas,Heath,7793.0,2159.0
 Texas,Hearne,4439.0,1522.0
 Texas,H. Cuellar Estates,27.0,16.0
 Texas,Hays,333.0,90.0
 Texas,Hawley,612.0,193.0
 Texas,Hawkins,1441.0,470.0
 Texas,Hawk Cove,396.0,177.0
 Texas,Havana,516.0,172.0
 Texas,San Juan,182.0,89.0
 Texas,San Juan,35692.0,10119.0
 Texas,San Isidro,351.0,111.0
 Texas,Sanger,7410.0,1342.0
 Texas,Sanford,157.0,64.0
 Texas,San Fernando,39.0,31.0
 Texas,San Felipe,709.0,273.0
 Texas,San Elizario,9158.0,2863.0
 Texas,Sandy Point,138.0,59.0
 Texas,Sandy Hollow-Escondidas,582.0,211.0
 Texas,Sachse,22585.0,4266.0
 Texas,Grapeland,1784.0,677.0
 Texas,Hutchins,5669.0,2658.0
 Texas,Grays Prairie village,349.0,106.0
 Texas,Anacua,14.0,0.0
 Texas,Amistad,10.0,7.0
 Texas,Horseshoe Bend,662.0,267.0
 Texas,Amherst,957.0,352.0
 Texas,Ames,1216.0,409.0
 Texas,Amaya,25.0,9.0
 Texas,Amarillo,196571.0,48113.0
 Texas,Amargosa,15.0,0.0
 Texas,Amada Acres,0.0,0.0
 Texas,Alvord,1554.0,247.0
 Texas,Bayview,424.0,192.0
 Texas,Beach City,2447.0,785.0
 Texas,Bear Creek village,407.0,121.0
 Texas,Haslet,1565.0,470.0
 Texas,Haskell,3284.0,1597.0
 Texas,Hartley,637.0,168.0
 Texas,Hart,1216.0,490.0
 Texas,Harper,1035.0,281.0
 Texas,Harlingen,65801.0,22487.0
 Texas,Harker Heights,28199.0,7624.0
 Texas,Hargill,380.0,179.0
 Texas,Anahuac,2056.0,867.0
 Texas,Anderson,248.0,112.0
 Texas,Andrews,12696.0,3002.0
 Texas,Angleton,19153.0,5574.0
 Texas,Atascocita,70773.0,16161.0
 Texas,Aspermont,996.0,292.0
 Texas,Asherton,967.0,406.0
 Texas,Arroyo Gardens,403.0,162.0
 Texas,Arroyo Colorado Estates,575.0,335.0
 Texas,Arp,961.0,317.0
 Texas,Arlington,379716.0,87053.0
 Texas,Argyle,3612.0,893.0
